Basin,month,STAT,VALUE
Cuvelai Basin,2004dec,minimum,5.81304931641
Zambezi Basin,2004feb,minimum,75.01494598390
Limpopo Basin,2004feb,minimum,17.23869895940
Okavango Basin,2004feb,minimum,36.14659118650
Cuvelai Basin,2004feb,minimum,41.35480880740
Zambezi Basin,2004jan,minimum,76.32989501950
Limpopo Basin,2004jan,minimum,9.49247837067
Okavango Basin,2004jan,minimum,34.76661300660
Cuvelai Basin,2004jan,minimum,70.82377624510
Zambezi Basin,2004jul,minimum,0.00000000002
Limpopo Basin,2004jul,minimum,0.05871506780
Okavango Basin,2004jul,minimum,0.00000000361
Cuvelai Basin,2004jul,minimum,0.00000000224
Zambezi Basin,2004jun,minimum,0.00000000324
Limpopo Basin,2004jun,minimum,0.14175584912
Okavango Basin,2004jun,minimum,0.02076441422
Cuvelai Basin,2004jun,minimum,0.03431858495
Zambezi Basin,2004mar,minimum,39.30310821530
Limpopo Basin,2004mar,minimum,31.01027679440
Okavango Basin,2004mar,minimum,16.09389114380
Cuvelai Basin,2004mar,minimum,28.85800743100
Zambezi Basin,2004may,minimum,0.29837340117
Limpopo Basin,2004may,minimum,0.19496406615
Okavango Basin,2004may,minimum,0.68800359964
Cuvelai Basin,2004may,minimum,0.66859513521
Zambezi Basin,2004nov,minimum,11.55274963380
Limpopo Basin,2004nov,minimum,8.36245918274
Okavango Basin,2004nov,minimum,5.68458366394
Cuvelai Basin,2004nov,minimum,17.95303153990
Zambezi Basin,2004oct,minimum,1.87467551231
Limpopo Basin,2004oct,minimum,8.14788436890
Okavango Basin,2004oct,minimum,0.46086308360
Cuvelai Basin,2004oct,minimum,3.97390484810
Zambezi Basin,2004sep,minimum,0.11832901835
Limpopo Basin,2004sep,minimum,0.28867787123
Okavango Basin,2004sep,minimum,0.38179165125
Cuvelai Basin,2004sep,minimum,0.47280910611
Zambezi Basin,2005apr,minimum,0.48883998394
Limpopo Basin,2005apr,minimum,5.11627674103
Okavango Basin,2005apr,minimum,6.00496864319
Cuvelai Basin,2005apr,minimum,2.42028880119
Zambezi Basin,2005aug,minimum,0.00000000856
Limpopo Basin,2005aug,minimum,0.00000001751
Okavango Basin,2005aug,minimum,0.00749632251
Cuvelai Basin,2005aug,minimum,0.03613131493
Zambezi Basin,2005dec,minimum,50.76720428470
Limpopo Basin,2005dec,minimum,22.56204414370
Okavango Basin,2005dec,minimum,6.99718093872
Cuvelai Basin,2005dec,minimum,4.27929782867
Zambezi Basin,2005feb,minimum,20.67779541020
Limpopo Basin,2005feb,minimum,5.18220472336
Okavango Basin,2005feb,minimum,23.24889564510
Cuvelai Basin,2005feb,minimum,36.49629211430
Zambezi Basin,2005jan,minimum,52.70362854000
Limpopo Basin,2005jan,minimum,7.43579530716
Okavango Basin,2005jan,minimum,29.98786544800
Cuvelai Basin,2005jan,minimum,61.89333343510
Zambezi Basin,2005jul,minimum,0.00000000002
Limpopo Basin,2005jul,minimum,0.05871501938
Okavango Basin,2005jul,minimum,0.00000000361
Cuvelai Basin,2005jul,minimum,0.00000000224
Zambezi Basin,2005jun,minimum,0.00000000324
Limpopo Basin,2005jun,minimum,0.12462201715
Okavango Basin,2005jun,minimum,0.02057935484
Cuvelai Basin,2005jun,minimum,0.03431858495
Zambezi Basin,2005mar,minimum,3.88152217865
Limpopo Basin,2005mar,minimum,5.41735506058
Okavango Basin,2005mar,minimum,19.98832130430
Cuvelai Basin,2005mar,minimum,36.14770889280
Zambezi Basin,2005may,minimum,0.17810191214
Limpopo Basin,2005may,minimum,0.22485831380
Okavango Basin,2005may,minimum,0.71620637178
Cuvelai Basin,2005may,minimum,0.57847094536
Zambezi Basin,2005nov,minimum,5.46948528290
Limpopo Basin,2005nov,minimum,28.43274688720
Okavango Basin,2005nov,minimum,5.89855718613
Cuvelai Basin,2005nov,minimum,2.52969670296
Zambezi Basin,2005oct,minimum,0.66102862358
Limpopo Basin,2005oct,minimum,1.66623353958
Okavango Basin,2005oct,minimum,0.30589613318
Cuvelai Basin,2005oct,minimum,3.52390050888
Zambezi Basin,2005sep,minimum,0.11582070589
Limpopo Basin,2005sep,minimum,0.25202548504
Okavango Basin,2005sep,minimum,0.36914116144
Cuvelai Basin,2005sep,minimum,0.42379927635
Zambezi Basin,2006apr,minimum,0.67928862572
Limpopo Basin,2006apr,minimum,2.95100975037
Okavango Basin,2006apr,minimum,2.12715291977
Cuvelai Basin,2006apr,minimum,8.12516593933
Zambezi Basin,2006aug,minimum,0.00000000858
Limpopo Basin,2006aug,minimum,0.00000001799
Okavango Basin,2006aug,minimum,0.00753559964
Cuvelai Basin,2006aug,minimum,0.03612264246
Zambezi Basin,2006dec,minimum,45.59886169430
Limpopo Basin,2006dec,minimum,33.95337677000
Okavango Basin,2006dec,minimum,45.97151947020
Cuvelai Basin,2006dec,minimum,11.80259704590
Zambezi Basin,2006feb,minimum,66.21155548100
Limpopo Basin,2006feb,minimum,18.55093383790
Okavango Basin,2006feb,minimum,85.75592041020
Cuvelai Basin,2006feb,minimum,70.07471466060
Zambezi Basin,2006jan,minimum,105.74358367900
Limpopo Basin,2006jan,minimum,17.64393806460
Okavango Basin,2006jan,minimum,59.87986755370
Cuvelai Basin,2006jan,minimum,114.52914428700
Zambezi Basin,2006jul,minimum,0.00000000002
Limpopo Basin,2006jul,minimum,0.05871506035
Okavango Basin,2006jul,minimum,0.00000000361
Cuvelai Basin,2006jul,minimum,0.00000000224
Zambezi Basin,2006jun,minimum,0.00000000324
Limpopo Basin,2006jun,minimum,0.16928732395
Okavango Basin,2006jun,minimum,0.02057935297
Cuvelai Basin,2006jun,minimum,0.03403443471
Zambezi Basin,2006mar,minimum,46.49339294430
Limpopo Basin,2006mar,minimum,13.68249320980
Okavango Basin,2006mar,minimum,26.39368629460
Cuvelai Basin,2006mar,minimum,74.91861724850
Zambezi Basin,2006may,minimum,0.18822070956
Limpopo Basin,2006may,minimum,0.23991848528
Okavango Basin,2006may,minimum,0.73901474476
Cuvelai Basin,2006may,minimum,0.58782267571
Zambezi Basin,2006nov,minimum,27.84290122990
Limpopo Basin,2006nov,minimum,23.94585227970
Okavango Basin,2006nov,minimum,11.15183639530
Cuvelai Basin,2006nov,minimum,29.77047729490
Zambezi Basin,2006oct,minimum,1.24870574474
Limpopo Basin,2006oct,minimum,3.92307376862
Okavango Basin,2006oct,minimum,1.15125858784
Cuvelai Basin,2006oct,minimum,12.60912513730
Zambezi Basin,2006sep,minimum,0.11590845883
Limpopo Basin,2006sep,minimum,0.25298708677
Okavango Basin,2006sep,minimum,0.38646116853
Cuvelai Basin,2006sep,minimum,0.47572296858
Zambezi Basin,2007apr,minimum,0.67261493206
Limpopo Basin,2007apr,minimum,4.51477384567
Okavango Basin,2007apr,minimum,2.90252852440
Cuvelai Basin,2007apr,minimum,3.94478106499
Zambezi Basin,2007aug,minimum,0.00000000859
Limpopo Basin,2007aug,minimum,0.00000001755
Okavango Basin,2007aug,minimum,0.00754608493
Cuvelai Basin,2007aug,minimum,0.03621844202
Zambezi Basin,2007dec,minimum,84.54484558110
Limpopo Basin,2007dec,minimum,27.32666587830
Okavango Basin,2007dec,minimum,9.86731529236
Cuvelai Basin,2007dec,minimum,3.68746399879
Zambezi Basin,2007feb,minimum,44.22096633910
Limpopo Basin,2007feb,minimum,3.44697904587
Okavango Basin,2007feb,minimum,11.91177940370
Cuvelai Basin,2007feb,minimum,19.84137916560
Zambezi Basin,2007jan,minimum,36.36987304690
Limpopo Basin,2007jan,minimum,6.07583570480
Okavango Basin,2007jan,minimum,6.75387668610
Cuvelai Basin,2007jan,minimum,29.52494049070
Zambezi Basin,2007jul,minimum,0.00000000002
Limpopo Basin,2007jul,minimum,0.05752624199
Okavango Basin,2007jul,minimum,0.00000000361
Cuvelai Basin,2007jul,minimum,0.00000000224
Zambezi Basin,2007jun,minimum,0.00000000324
Limpopo Basin,2007jun,minimum,0.12182562053
Okavango Basin,2007jun,minimum,0.02057936974
Cuvelai Basin,2007jun,minimum,0.03431858495
Zambezi Basin,2007mar,minimum,17.10628890990
Limpopo Basin,2007mar,minimum,10.36804962160
Okavango Basin,2007mar,minimum,20.82843399050
Cuvelai Basin,2007mar,minimum,39.89243316650
Zambezi Basin,2007may,minimum,0.25194436312
Limpopo Basin,2007may,minimum,0.18611490727
Okavango Basin,2007may,minimum,0.68398118019
Cuvelai Basin,2007may,minimum,0.59446567297
Zambezi Basin,2007nov,minimum,9.67403221130
Limpopo Basin,2007nov,minimum,37.43077850340
Okavango Basin,2007nov,minimum,2.99457430840
Cuvelai Basin,2007nov,minimum,6.36421680450
Zambezi Basin,2007oct,minimum,1.14362752438
Limpopo Basin,2007oct,minimum,4.24455165863
Okavango Basin,2007oct,minimum,1.49773049355
Cuvelai Basin,2007oct,minimum,1.24514555931
Zambezi Basin,2007sep,minimum,0.10712692887
Limpopo Basin,2007sep,minimum,0.78997731209
Okavango Basin,2007sep,minimum,0.35782754421
Cuvelai Basin,2007sep,minimum,0.47280910611
Zambezi Basin,2008apr,minimum,0.33593150973
Limpopo Basin,2008apr,minimum,3.43600535393
Okavango Basin,2008apr,minimum,1.92028951645
Cuvelai Basin,2008apr,minimum,2.80566573143
Zambezi Basin,2008aug,minimum,0.00000000859
Limpopo Basin,2008aug,minimum,0.00000001760
Okavango Basin,2008aug,minimum,0.00754608493
Cuvelai Basin,2008aug,minimum,0.03611503541
Zambezi Basin,2008dec,minimum,33.34406280520
Limpopo Basin,2008dec,minimum,16.17608642580
Okavango Basin,2008dec,minimum,19.08344841000
Cuvelai Basin,2008dec,minimum,37.52196502690
Zambezi Basin,2008feb,minimum,9.57797336578
Limpopo Basin,2008feb,minimum,2.28294372559
Okavango Basin,2008feb,minimum,12.25311660770
Cuvelai Basin,2008feb,minimum,78.74293518070
Zambezi Basin,2008jan,minimum,114.43833923300
Limpopo Basin,2008jan,minimum,10.58180713650
Okavango Basin,2008jan,minimum,37.12044143680
Cuvelai Basin,2008jan,minimum,66.65744018550
Zambezi Basin,2008jul,minimum,0.00000000002
Limpopo Basin,2008jul,minimum,0.06342203915
Okavango Basin,2008jul,minimum,0.00000000361
Cuvelai Basin,2008jul,minimum,0.00000000224
Zambezi Basin,2008jun,minimum,0.00000000318
Limpopo Basin,2008jun,minimum,0.23432876170
Okavango Basin,2008jun,minimum,0.05123525113
Cuvelai Basin,2008jun,minimum,0.03403444961
Zambezi Basin,2008mar,minimum,10.79753494260
Limpopo Basin,2008mar,minimum,5.03298616409
Okavango Basin,2008mar,minimum,14.24208927150
Cuvelai Basin,2008mar,minimum,56.45320129390
Zambezi Basin,2008may,minimum,0.21376249194
Limpopo Basin,2008may,minimum,0.34234234691
Okavango Basin,2008may,minimum,0.78922843933
Cuvelai Basin,2008may,minimum,0.70834022760
Zambezi Basin,2008nov,minimum,8.19573402405
Limpopo Basin,2008nov,minimum,10.38669109340
Okavango Basin,2008nov,minimum,15.26178455350
Cuvelai Basin,2008nov,minimum,15.67800807950
Zambezi Basin,2008oct,minimum,0.94988453388
Limpopo Basin,2008oct,minimum,1.34225535393
Okavango Basin,2008oct,minimum,0.30729615688
Cuvelai Basin,2008oct,minimum,1.17340600491
Zambezi Basin,2008sep,minimum,0.11590875685
Limpopo Basin,2008sep,minimum,0.25489857793
Okavango Basin,2008sep,minimum,0.35782712698
Cuvelai Basin,2008sep,minimum,0.41059029102
Zambezi Basin,2009apr,minimum,0.92528700829
Limpopo Basin,2009apr,minimum,1.99472606182
Okavango Basin,2009apr,minimum,1.62813472748
Cuvelai Basin,2009apr,minimum,6.58074951172
Zambezi Basin,2009aug,minimum,0.00000000863
Limpopo Basin,2009aug,minimum,0.00000001761
Okavango Basin,2009aug,minimum,0.00757424440
Cuvelai Basin,2009aug,minimum,0.03612893447
Zambezi Basin,2009dec,minimum,77.23417663570
Limpopo Basin,2009dec,minimum,20.51490974430
Okavango Basin,2009dec,minimum,20.53140068050
Cuvelai Basin,2009dec,minimum,27.29700851440
Zambezi Basin,2009feb,minimum,32.80196762080
Limpopo Basin,2009feb,minimum,4.52692985535
Okavango Basin,2009feb,minimum,52.29925918580
Cuvelai Basin,2009feb,minimum,119.05683136000
Zambezi Basin,2009jan,minimum,83.97883605960
Limpopo Basin,2009jan,minimum,20.67850112920
Okavango Basin,2009jan,minimum,46.48636627200
Cuvelai Basin,2009jan,minimum,49.83322143550
Zambezi Basin,2009jul,minimum,0.00000000002
Limpopo Basin,2009jul,minimum,0.05872130394
Okavango Basin,2009jul,minimum,0.00000000361
Cuvelai Basin,2009jul,minimum,0.00000000224
Zambezi Basin,2009jun,minimum,0.00000000323
Limpopo Basin,2009jun,minimum,0.24753238261
Okavango Basin,2009jun,minimum,0.02057937905
Cuvelai Basin,2009jun,minimum,0.03431858495
Zambezi Basin,2009mar,minimum,37.36342620850
Limpopo Basin,2009mar,minimum,10.79067802430
Okavango Basin,2009mar,minimum,24.98292350770
Cuvelai Basin,2009mar,minimum,42.94540786740
Zambezi Basin,2009may,minimum,0.25662916899
Limpopo Basin,2009may,minimum,0.36520940065
Okavango Basin,2009may,minimum,1.01101231575
Cuvelai Basin,2009may,minimum,0.60248798132
Zambezi Basin,2009nov,minimum,21.08877563480
Limpopo Basin,2009nov,minimum,41.81733703610
Okavango Basin,2009nov,minimum,5.17066478729
Cuvelai Basin,2009nov,minimum,14.31851387020
Zambezi Basin,2009oct,minimum,0.92078864574
Limpopo Basin,2009oct,minimum,3.96471977234
Okavango Basin,2009oct,minimum,1.09189653397
Cuvelai Basin,2009oct,minimum,6.94535875320
Zambezi Basin,2009sep,minimum,0.15379218757
Limpopo Basin,2009sep,minimum,0.40779393911
Okavango Basin,2009sep,minimum,1.08446121216
Cuvelai Basin,2009sep,minimum,0.77541863918
Zambezi Basin,2010apr,minimum,0.69587945938
Limpopo Basin,2010apr,minimum,19.48329544070
Okavango Basin,2010apr,minimum,15.74671554570
Cuvelai Basin,2010apr,minimum,23.19340324400
Zambezi Basin,2010aug,minimum,0.00000000864
Limpopo Basin,2010aug,minimum,0.00000001759
Okavango Basin,2010aug,minimum,0.00748988334
Cuvelai Basin,2010aug,minimum,0.03611867502
Zambezi Basin,2010dec,minimum,36.66746139530
Limpopo Basin,2010dec,minimum,36.76187515260
Okavango Basin,2010dec,minimum,33.94800186160
Cuvelai Basin,2010dec,minimum,20.32073593140
Zambezi Basin,2010feb,minimum,47.83021926880
Limpopo Basin,2010feb,minimum,4.52266502380
Okavango Basin,2010feb,minimum,20.87173080440
Cuvelai Basin,2010feb,minimum,42.11396026610
Zambezi Basin,2010jan,minimum,39.69337844850
Limpopo Basin,2010jan,minimum,11.83678627010
Okavango Basin,2010jan,minimum,34.64811706540
Cuvelai Basin,2010jan,minimum,85.38396453860
Zambezi Basin,2010jul,minimum,0.00000000002
Limpopo Basin,2010jul,minimum,0.05871510133
Okavango Basin,2010jul,minimum,0.00000000361
Cuvelai Basin,2010jul,minimum,0.00000000224
Zambezi Basin,2010jun,minimum,0.00000000323
Limpopo Basin,2010jun,minimum,0.12904417515
Okavango Basin,2010jun,minimum,0.02057934739
Cuvelai Basin,2010jun,minimum,0.03403447196
Zambezi Basin,2010mar,minimum,10.53956222530
Limpopo Basin,2010mar,minimum,3.96033549309
Okavango Basin,2010mar,minimum,22.81804466250
Cuvelai Basin,2010mar,minimum,60.40316390990
Zambezi Basin,2010may,minimum,0.25237026811
Limpopo Basin,2010may,minimum,0.26258766651
Okavango Basin,2010may,minimum,0.71264731884
Cuvelai Basin,2010may,minimum,0.61880636215
Zambezi Basin,2010nov,minimum,4.14953136444
Limpopo Basin,2010nov,minimum,27.75537109380
Okavango Basin,2010nov,minimum,23.17657852170
Cuvelai Basin,2010nov,minimum,17.78602981570
Zambezi Basin,2010oct,minimum,0.71304512024
Limpopo Basin,2010oct,minimum,5.10289335251
Okavango Basin,2010oct,minimum,0.79693746567
Cuvelai Basin,2010oct,minimum,0.92375183106
Zambezi Basin,2010sep,minimum,0.12059505284
Limpopo Basin,2010sep,minimum,0.27582117915
Okavango Basin,2010sep,minimum,0.63421487808
Cuvelai Basin,2010sep,minimum,0.41182035208
Zambezi Basin,2011apr,minimum,5.10805702209
Limpopo Basin,2011apr,minimum,8.94903087616
Okavango Basin,2011apr,minimum,8.51738166809
Cuvelai Basin,2011apr,minimum,33.53783798220
Zambezi Basin,2011aug,minimum,0.00000000864
Limpopo Basin,2011aug,minimum,0.00000001847
Okavango Basin,2011aug,minimum,0.00752748549
Cuvelai Basin,2011aug,minimum,0.03621844202
Zambezi Basin,2011dec,minimum,60.33205413820
Limpopo Basin,2011dec,minimum,32.11686706540
Okavango Basin,2011dec,minimum,41.42953491210
Cuvelai Basin,2011dec,minimum,36.11469650270
Zambezi Basin,2011feb,minimum,7.70232391357
Limpopo Basin,2011feb,minimum,2.01145935059
Okavango Basin,2011feb,minimum,11.02529144290
Cuvelai Basin,2011feb,minimum,65.37671661380
Zambezi Basin,2011jan,minimum,85.83311462400
Limpopo Basin,2011jan,minimum,18.04903984070
Okavango Basin,2011jan,minimum,54.16226577760
Cuvelai Basin,2011jan,minimum,79.62512969970
Zambezi Basin,2011jul,minimum,0.00000000002
Limpopo Basin,2011jul,minimum,0.06348314136
Okavango Basin,2011jul,minimum,0.00000000361
Cuvelai Basin,2011jul,minimum,0.00000000224
Zambezi Basin,2011jun,minimum,0.00000000323
Limpopo Basin,2011jun,minimum,0.13794326782
Okavango Basin,2011jun,minimum,0.02034176327
Cuvelai Basin,2011jun,minimum,0.03438940644
Zambezi Basin,2011mar,minimum,18.15182685850
Limpopo Basin,2011mar,minimum,5.76525878906
Okavango Basin,2011mar,minimum,13.55092525480
Cuvelai Basin,2011mar,minimum,85.44773864750
Zambezi Basin,2011may,minimum,0.29638648033
Limpopo Basin,2011may,minimum,0.22564841807
Okavango Basin,2011may,minimum,0.76516163349
Cuvelai Basin,2011may,minimum,0.63086730242
Zambezi Basin,2011nov,minimum,14.69944763180
Limpopo Basin,2011nov,minimum,15.39344596860
Okavango Basin,2011nov,minimum,5.59773349762
Cuvelai Basin,2011nov,minimum,16.90373039250
Zambezi Basin,2011oct,minimum,1.32650363445
Limpopo Basin,2011oct,minimum,9.23842048645
Okavango Basin,2011oct,minimum,0.83818298578
Cuvelai Basin,2011oct,minimum,1.41762220860
Zambezi Basin,2011sep,minimum,0.14086288214
Limpopo Basin,2011sep,minimum,0.24521347880
Okavango Basin,2011sep,minimum,0.49937629700
Cuvelai Basin,2011sep,minimum,0.41058969498
Zambezi Basin,2012apr,minimum,2.41212272644
Limpopo Basin,2012apr,minimum,1.90960597992
Okavango Basin,2012apr,minimum,1.57196664810
Cuvelai Basin,2012apr,minimum,2.55904006958
Zambezi Basin,2012aug,minimum,0.00000000864
Limpopo Basin,2012aug,minimum,0.00000001860
Okavango Basin,2012aug,minimum,0.00748340599
Cuvelai Basin,2012aug,minimum,0.03605385125
Zambezi Basin,2012dec,minimum,46.52019500730
Limpopo Basin,2012dec,minimum,14.27215194700
Okavango Basin,2012dec,minimum,17.54696273800
Cuvelai Basin,2012dec,minimum,35.02449417110
Zambezi Basin,2012feb,minimum,49.31201171880
Limpopo Basin,2012feb,minimum,5.63195610046
Okavango Basin,2012feb,minimum,28.42427825930
Cuvelai Basin,2012feb,minimum,104.85198974600
Zambezi Basin,2012jan,minimum,33.42426300050
Limpopo Basin,2012jan,minimum,10.14503669740
Okavango Basin,2012jan,minimum,13.54372596740
Cuvelai Basin,2012jan,minimum,36.80233764650
Zambezi Basin,2012jul,minimum,0.00000000002
Limpopo Basin,2012jul,minimum,0.05871507898
Okavango Basin,2012jul,minimum,0.00000000361
Cuvelai Basin,2012jul,minimum,0.00000000224
Zambezi Basin,2012jun,minimum,0.00000000325
Limpopo Basin,2012jun,minimum,0.12277448177
Okavango Basin,2012jun,minimum,0.02034178376
Cuvelai Basin,2012jun,minimum,0.03413487598
Zambezi Basin,2012mar,minimum,27.38007354740
Limpopo Basin,2012mar,minimum,5.73744392395
Okavango Basin,2012mar,minimum,12.76218414310
Cuvelai Basin,2012mar,minimum,42.79761505130
Zambezi Basin,2012may,minimum,0.26341664791
Limpopo Basin,2012may,minimum,0.20446252823
Okavango Basin,2012may,minimum,0.68800318241
Cuvelai Basin,2012may,minimum,0.54764389992
Zambezi Basin,2012nov,minimum,8.54395961761
Limpopo Basin,2012nov,minimum,22.47703361510
Okavango Basin,2012nov,minimum,12.11619377140
Cuvelai Basin,2012nov,minimum,17.75716400150
Zambezi Basin,2012oct,minimum,0.93150496483
Limpopo Basin,2012oct,minimum,9.19359207153
Okavango Basin,2012oct,minimum,0.55264186859
Cuvelai Basin,2012oct,minimum,1.64827764034
Zambezi Basin,2012sep,minimum,0.11669968069
Limpopo Basin,2012sep,minimum,0.34427133203
Okavango Basin,2012sep,minimum,0.36315202713
Cuvelai Basin,2012sep,minimum,0.43426120281
Zambezi Basin,2013apr,minimum,0.90784877539
Limpopo Basin,2013apr,minimum,7.39857101440
Okavango Basin,2013apr,minimum,1.85263729095
Cuvelai Basin,2013apr,minimum,1.69658756256
Zambezi Basin,2013aug,minimum,0.00000001030
Limpopo Basin,2013aug,minimum,0.00000001906
